Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Old_Dialogue_ID,Old_Utterance_ID,Season,Episode,StartTime,EndTime,Speaker_ID,Listener_ID,Relationship_ID,Has_Entities,Entities,Has_Dialogue_Acts,Dialogue_Acts,Dialogue_Act_Dimension,Dialogue_Act_Comm_Func
Uh-huh.  Good luck.,Phoebe,sadness,negative,1621,8,783,8,4,12,"00:10:46,020","00:10:47,562",178,57,337,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
Then we have to await the data from recent MRI scans and DNA testing which call into question information gathered from years of simple carbon dating.,Ross,neutral,neutral,1622,0,784,0,9,23,"00:28:08,269","00:28:19,196",197,185,5,True,"[('years', 'DATE')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so",Rachel,sadness,negative,1622,1,784,1,9,23,"00:28:19,364","00:28:26,787",185,197,5,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
I'm not your brother.,Man,neutral,neutral,1623,0,785,0,9,11,"00:22:50,786","00:22:52,912",133,182,376,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
What about my children Drake?! Huh!?  No!! No!! No! God!,Phoebe/Waitress,anger,negative,1623,1,785,1,9,11,"00:22:53,121","00:23:03,756",182,133,376,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Why don’t we try massaging the breast to stimulate the flow.,Nurse,neutral,neutral,1624,0,786,0,9,1,"00:09:05,586","00:09:08,421",166,108,25,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Are you kidding me?!,Joey,anger,negative,1624,1,786,1,9,1,"00:09:08,631","00:09:11,466",108,166,25,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'PropQ'}]",Task,PropQ
Are you kidding me?!,Joey,anger,negative,1625,0,786,1,9,1,"00:09:08,631","00:09:11,466",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'PropQ'}]",Task,PropQ
It’s just so frustrating! Why doesn’t she want my breast?!,Rachel,anger,negative,1625,1,786,2,9,1,"00:09:13,195","00:09:15,971",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
I don’t know! Maybe she’s crazy!,Joey,anger,negative,1625,2,786,3,9,1,"00:09:16,180","00:09:18,723",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Hey Joey, I got some beer for you.",Janine,neutral,neutral,1626,0,787,0,6,7,"00:16:55,889","00:16:57,932",98,108,296,True,"[('Joey', 'PERSON')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Uh, don't you mean ""for whom?""",Joey,neutral,neutral,1626,1,787,1,6,7,"00:16:59,309","00:17:02,687",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'PropQ'}]",Task,PropQ
"Sure, listen I was gonna order some pizza, you wanna share one?",Janine,neutral,neutral,1626,2,787,2,6,7,"00:17:04,314","00:17:09,318",98,108,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Pizza, heh, its not like I never had that before...ba dum bum cheshhh.",Joey,neutral,neutral,1626,3,787,3,6,7,"00:17:09,486","00:17:13,740",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Is there something wrong?,Janine,neutral,neutral,1626,4,787,4,6,7,"00:17:16,201","00:17:17,368",98,108,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"All right, All right, let's just get this out in the open okay?",Joey,neutral,neutral,1626,5,787,5,6,7,"00:17:18,912","00:17:23,833",108,98,296,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
You're hot.,Joey,neutral,neutral,1626,6,787,6,6,7,"00:17:24,001","00:17:25,501",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
I'm lovable.,Joey,neutral,neutral,1626,7,787,7,6,7,"00:17:26,670","00:17:28,212",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Clearly there's a vibe going on between us.,Joey,neutral,neutral,1626,8,787,8,6,7,"00:17:28,714","00:17:31,382",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"But, we're roommates and it's a huge mistake for us to continue down this road.",Joey,neutral,neutral,1626,9,787,9,6,7,"00:17:31,550","00:17:37,597",108,98,296,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Joey...,Janine,neutral,neutral,1626,10,787,10,6,7,"00:17:37,765","00:17:39,515",98,108,296,True,"[('Joey', 'PERSON')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Oh no its not, no its not. Its a first date. Im",Monica,fear,negative,1627,0,788,0,6,13,"00:20:42,157","00:20:47,203",144,29,2,True,"[('first', 'ORDINAL')]",True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
"Ho-oh, hes gonna get some!",Chandler,joy,positive,1627,1,788,1,6,13,"00:20:52,626","00:20:56,087",29,144,2,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Of the glare from the streetlight out of his apartment.,Chandler,neutral,neutral,1627,2,788,2,6,13,"00:20:58,465","00:21:03,594",29,144,2,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Yknow so umm, hes closed the drapes there so he can have a nice, pleasant conversation with your little sister.",Chandler,neutral,neutral,1627,3,788,3,6,13,"00:21:03,804","00:21:13,771",29,144,2,True,"[('he\x92s', 'ORG')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Well, Im off to bed!",Chandler,neutral,neutral,1627,4,788,4,6,13,"00:21:14,564","00:21:16,190",29,144,2,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
You were so funny with that waiter! You're such a nut!,Katie,joy,positive,1628,0,789,0,5,15,"00:08:43,814","00:08:47,901",118,108,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Y'know, breadstick fangs are always funny.",Joey,joy,positive,1628,1,789,1,5,15,"00:08:53,783","00:08:56,743",108,118,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"No, you make them funny. You're the funny one!",Katie,joy,positive,1628,2,789,2,5,15,"00:08:56,994","00:09:00,080",118,108,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Uhh, look Katie, uh listen, we-we need to talk.",Joey,fear,negative,1628,3,789,3,5,15,"0:09:02,625","0:09:05,920",108,118,169,True,"[('Katie', 'PERSON')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Okay?,Joey,neutral,neutral,1628,4,789,4,5,15,"0:09:05,920","0:09:06,116",108,118,169,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
"Umm, look I like you.",Joey,fear,negative,1628,5,789,5,5,15,"0:09:06,212","0:09:08,304",108,118,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"I-I really do, I like you a lot.",Joey,fear,negative,1628,6,789,6,5,15,"0:09:08,304","0:09:11,316",108,118,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Okay?,Joey,anger,negative,1628,7,789,7,5,15,"0:09:11,316","0:09:11,462",108,118,169,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
"But sometimes when you, when you playfully punch me like that it-it feels like someone's hitting me with a very tiny but very",Joey,joy,positive,1628,8,789,8,5,15,"00:09:11,551","00:09:20,392",108,118,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Aww, like I could hurt you. Are you making fun of my size? Don't make fun of me because of my size!",Katie,surprise,positive,1628,9,789,9,5,15,"00:09:22,353","00:09:28,084",118,108,169,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
They made you head of the department!,Rachel,joy,positive,1629,0,791,0,8,12,"00:01:55,115","00:02:00,202",185,197,5,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"No, I get to teach one of his advanced classes!  Why didnt I get head of the department?",Ross,joy,positive,1629,1,791,1,8,12,"00:01:55,115","00:02:04,373",197,185,5,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Ooh, I miss dating.",Rachel,sadness,negative,1629,2,791,9,8,12,"0:02:31,568","0:02:33,737",185,197,5,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
Gettin all dressed up and going to a fancy restaurant.,Rachel,neutral,neutral,1629,3,791,10,8,12,"0:02:33,737","0:02:36,343",185,197,5,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Im not gonna be able to do that for so long, and its so much fun!",Rachel,joy,positive,1629,4,791,11,8,12,"00:02:37,157","00:02:41,410",185,197,5,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.,Rachel,neutral,neutral,1629,5,791,12,8,12,"00:02:42,120","00:02:46,248",185,197,5,True,"[('sixteen pound', 'QUANTITY')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"No, I get to teach one of his advanced classes!  Why didnt I get head of the department?",Ross,joy,positive,1630,0,791,1,8,12,"00:01:55,115","00:02:04,373",197,108,8,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Oh! Hey Rach, listen umm",Joey,neutral,neutral,1630,1,791,2,8,12,"0:02:05,375","0:02:06,877",108,197,8,False,[],False,[],,
Yes I do!,Joey,joy,positive,1630,2,791,17,8,12,"00:02:55,175","00:02:58,051",108,197,8,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"And were gonna go out, were gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out",Joey,joy,positive,1630,3,791,18,8,12,"00:02:55,175","00:03:05,100",108,197,8,True,"[('we\x92re', 'ORG'), ('we\x92re', 'ORG')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Oh! Hey Rach, listen umm",Joey,neutral,neutral,1631,0,791,2,8,12,"0:02:05,375","0:02:06,877",108,185,1,False,[],False,[],,
Yeah.,Rachel,neutral,neutral,1631,1,791,3,8,12,"0:02:06,877","0:02:07,381",185,108,1,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
"I got a big date coming up, do you know a good restaurant?",Joey,neutral,neutral,1631,2,791,4,8,12,"00:02:07,502","00:02:10,003",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Uh, Pauls Café. They got great food and its really romantic.",Rachel,neutral,neutral,1631,3,791,5,8,12,"00:02:10,588","00:02:15,259",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Ooh, great! Thanks!",Joey,joy,positive,1631,4,791,6,8,12,"00:02:15,426","00:02:16,844",108,185,1,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
"Yeah! Oh, and then afterwards you can take her to the",Rachel,neutral,neutral,1631,5,791,7,8,12,"00:02:17,011","00:02:20,556",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"You sure are naming a lot of ways to postpone sex, Ill tell ya",Joey,neutral,neutral,1631,6,791,8,8,12,"00:02:27,438","00:02:31,066",108,185,1,True,"[('I\x92ll', 'NORP')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Ooh, I miss dating.",Rachel,sadness,negative,1631,7,791,9,8,12,"0:02:31,568","0:02:33,737",185,108,1,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
Gettin all dressed up and going to a fancy restaurant.,Rachel,neutral,neutral,1631,8,791,10,8,12,"0:02:33,737","0:02:36,343",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Im not gonna be able to do that for so long, and its so much fun!",Rachel,joy,positive,1631,9,791,11,8,12,"00:02:37,157","00:02:41,410",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.,Rachel,neutral,neutral,1631,10,791,12,8,12,"00:02:42,120","00:02:46,248",185,108,1,True,"[('sixteen pound', 'QUANTITY')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Hey, yknow what?",Joey,neutral,neutral,1631,11,791,13,8,12,"0:02:47,959","0:02:48,881",108,185,1,False,[],False,[],,
Huh?,Rachel,neutral,neutral,1631,12,791,14,8,12,"0:02:48,881","0:02:51,403",185,108,1,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
Why dont I take you out?,Joey,neutral,neutral,1631,13,791,15,8,12,"0:02:51,403","0:02:51,592",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"What?! Joey, you dont want to go on a date with a pregnant lady.",Rachel,surprise,negative,1631,14,791,16,8,12,"00:02:52,046","00:02:55,007",185,108,1,True,"[('Joey', 'PERSON')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Yes I do!,Joey,joy,positive,1631,15,791,17,8,12,"00:02:55,175","00:02:58,051",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"And were gonna go out, were gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out",Joey,joy,positive,1631,16,791,18,8,12,"00:02:55,175","00:03:05,100",108,185,1,True,"[('we\x92re', 'ORG'), ('we\x92re', 'ORG')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
Okay! Ill go with ya! Ill go! Ill go with ya.,Rachel,joy,positive,1631,17,791,19,8,12,"00:03:05,268","00:03:06,768",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Commissive'}]",Task,Commissive
Ill be fun.,Joey,neutral,neutral,1631,18,791,20,8,12,"0:03:06,936","0:03:07,979",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
All right?,Rachel,neutral,neutral,1631,19,791,21,8,12,"0:03:07,979","0:03:09,508",185,108,1,False,[],False,[],,
Hi!,Rachel,joy,positive,1632,0,792,0,9,19,"0:09:17,724","0:09:18,986",185,108,1,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
Hey!,Joey,joy,positive,1632,1,792,1,9,19,"0:09:18,986","0:09:19,197",108,185,1,False,[],False,[],,
"Joey, I gotta tell ya, I've been thinking",Rachel,neutral,neutral,1632,2,792,2,9,19,"00:09:19,309","00:09:24,106",185,108,1,True,"[('Joey', 'PERSON')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Oh, you know, the writing was good, and the director is good,    and... and my co-star's good",Joey,joy,positive,1632,3,792,3,9,19,"00:09:24,273","00:09:32,197",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"God, you have to tell me what happens tomorrow!",Rachel,joy,positive,1632,4,792,4,9,19,"00:09:35,909","00:09:38,036",185,108,1,True,"[('tomorrow', 'DATE')]",True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Ow, I'm just going over the script now! You wanna read lines with    me?",Joey,surprise,positive,1632,5,792,5,9,19,"00:09:38,245","00:09:41,039",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Me? Oh, no, I am not an actress.",Rachel,disgust,negative,1632,6,792,6,9,19,"00:09:41,206","00:09:44,668",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Oh, all right, I can ask Monica.",Joey,neutral,neutral,1632,7,792,7,9,19,"0:09:44,876","0:09:46,218",108,185,1,True,"[('Monica', 'PERSON')]",False,[],,
"Oh screw her, that part is mine!",Rachel,anger,negative,1632,8,792,8,9,19,"0:09:46,218","0:09:47,352",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
"Right...  ok, so just from the top of the page, right here.",Joey,neutral,neutral,1632,9,792,9,9,19,"00:09:48,880","00:09:51,675",108,185,1,False,[],True,"[{'dimension': 'Feedback', 'communicative_function': 'Feedback'}]",Feedback,Feedback
"Okay. . Hello Drake, I'm surprised to see you    here.",Rachel,surprise,negative,1632,10,792,10,9,19,"00:09:51,842","00:09:59,850",185,108,1,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
Kiss me.,Rachel,joy,positive,1632,11,792,19,9,19,"00:10:37,638","00:10:38,805",185,108,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'Statement'}]",Task,Statement
What?,Joey,surprise,negative,1632,12,792,20,9,19,"00:10:40,057","00:10:41,767",108,185,1,False,[],True,"[{'dimension': 'Task', 'communicative_function': 'SetQ'}]",Task,SetQ
"Okay. . Hello Drake, I'm surprised to see you    here.",Rachel,surprise,negative,1633,0,792,10,9,19,"00:09:51,842","00:09:59,850",185,112,377,False,[],True,"[{'dimension': 'SocialObligationManagement', 'communicative_function': 'Salutation'}]",SocialObligationManagement,Salutation
